isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,content
9780961392147,0961392142,The Visual Display of Quantitative Information,,Edward R. Tufte,Mathematics,http://books.google.com/books/content?id=GTd5oQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Graphical practice. Theory of data graphics.,2001,4.41,197,6296,the visual display of quantitative information edward r. tufte mathematics graphical practice. theory of data graphics.
9780439554893,0439554896,Harry Potter and the Chamber of Secrets,,"J. K. Rowling, Mary GrandPre",Juvenile Fiction,http://books.google.com/books/content?id=h2Y-PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the Chamber of Secrets is opened again at the Hogwarts School for Witchcraft and Wizardry, second-year student Harry Potter finds himself in danger from a dark power that has once more been released on the school.",2003,4.41,352,6267,"harry potter and the chamber of secrets j. k. rowling, mary grandpre juvenile fiction when the chamber of secrets is opened again at the hogwarts school for witchcraft and wizardry, second-year student harry potter finds himself in danger from a dark power that has once more been released on the school."
9781563892462,1563892464,The Tragical Comedy Or Comical Tragedy of Mr. Punch,A Romance,Neil Gaiman,Comics & Graphic Novels,http://books.google.com/books/content?id=S-o1PyEs_fgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"/Dave McKean, illustrator In his grandfather's seaside arcade, a young boy encounters a mysterious Punch & Judy man with a dark past and a woman who makes her living playing a mermaid. As their stories unfold, the boy must confront family secrets, strange puppets and a nightmarish world of violence and betrayal. Second printing. Graphic novel format",1995,3.77,96,6265,"the tragical comedy or comical tragedy of mr. punch neil gaiman comics & graphic novels /dave mckean, illustrator in his grandfather's seaside arcade, a young boy encounters a mysterious punch & judy man with a dark past and a woman who makes her living playing a mermaid. as their stories unfold, the boy must confront family secrets, strange puppets and a nightmarish world of violence and betrayal. second printing. graphic novel format"
9781592289806,1592289800,"From Baghdad, with Love","A Marine, the War, and a Dog Named Lava","Jay Kopelman, Melinda Roth",History,http://books.google.com/books/content?id=6t7ungEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the story of Marine Jay Kopelman's efforts to have Lava, a dog found in Fallujah, sent to the United States, at the same time focusing on Iraqi political corruption, miltary bureaucracy, and the sufferings of ordinary Iraqis who have become the innocent victims of the war.",2006,4.11,196,6245,"from baghdad, with love jay kopelman, melinda roth history presents the story of marine jay kopelman's efforts to have lava, a dog found in fallujah, sent to the united states, at the same time focusing on iraqi political corruption, miltary bureaucracy, and the sufferings of ordinary iraqis who have become the innocent victims of the war."
9781580631600,1580631606,The Stephen King Universe,The Guide to the Worlds of the King of Horror,"Stanley Wiater, Christopher Golden, Hank Wagner",Literary Criticism,http://books.google.com/books/content?id=8c6X4vTL5IMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""I am coming to understand that Roland's world actually contains all the others of my making"" --Stephen King With those words, from The Dark Tower: IV Wizard and Glass, the world's most popular writer confirmed a suspicion long held by readers--that the myriad worlds and universes King has created are, in reality, one world, one universe. Here, for the first time ever is the guide to that universe, a thrilling road map and informative tour for new readers and diehard fans alike. The Stephen King Universe is the very first examination of all of King's fiction and the way in which its plots and characters, conflicts, and themes, intertwine. This definitive reference work examines his novels and short stories, as well as the motion pictures, miniseries, and teleplays that King has written. The authors spent three years discovering and tying together the threads that exist in King's fiction. Their insightful results will entertain and surprise readers new and old. Once you have read The Stephen King Universe, you will never read Stephen King the same way again",2001,4.14,478,6241,"the stephen king universe stanley wiater, christopher golden, hank wagner literary criticism ""i am coming to understand that roland's world actually contains all the others of my making"" --stephen king with those words, from the dark tower: iv wizard and glass, the world's most popular writer confirmed a suspicion long held by readers--that the myriad worlds and universes king has created are, in reality, one world, one universe. here, for the first time ever is the guide to that universe, a thrilling road map and informative tour for new readers and diehard fans alike. the stephen king universe is the very first examination of all of king's fiction and the way in which its plots and characters, conflicts, and themes, intertwine. this definitive reference work examines his novels and short stories, as well as the motion pictures, miniseries, and teleplays that king has written. the authors spent three years discovering and tying together the threads that exist in king's fiction. their insightful results will entertain and surprise readers new and old. once you have read the stephen king universe, you will never read stephen king the same way again"
9780006499626,0006499627,Miss Marple,The Complete Short Stories,Agatha Christie,"Detective and mystery stories, English",http://books.google.com/books/content?id=a96qPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Miss Marple featured in 20 short stories, published in a number of different collections in Britain and America. Presented here in their order of publication, Miss Marple uses her unique insight to deduce the truth about a series of unsolved crimes.",1997,4.2,359,6235,"miss marple agatha christie detective and mystery stories, english miss marple featured in 20 short stories, published in a number of different collections in britain and america. presented here in their order of publication, miss marple uses her unique insight to deduce the truth about a series of unsolved crimes."
9783425040844,3425040847,In the Country of Last Things,Hauptbd.,Paul Auster,Unknown,http://books.google.com/books/content?id=hdWaxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2001,3.91,188,6230,in the country of last things paul auster unknown 
9780571207992,0571207995,The Wars,,Timothy Findley,Fiction,http://books.google.com/books/content?id=AqnDQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Robert Ross, a sensitive nineteen-year-old Canadian officer, went to war - the War to End All Wars. He found himself in the nightmare world of trench warfare; of mud and smoke, of chlorine gas and rotting corpses. In this world gone mad, Robert Ross performed a last desperate act to declare his commitment to life in the midst of death.The Wars is quite simply one of the best novels ever written about the First World War.",2001,3.87,218,6229,"the wars timothy findley fiction robert ross, a sensitive nineteen-year-old canadian officer, went to war - the war to end all wars. he found himself in the nightmare world of trench warfare; of mud and smoke, of chlorine gas and rotting corpses. in this world gone mad, robert ross performed a last desperate act to declare his commitment to life in the midst of death.the wars is quite simply one of the best novels ever written about the first world war."
9780704102477,0704102471,The Egg and I,,Betty MacDonald,Farm life,http://books.google.com/books/content?id=W3dGPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1992,3.93,288,6223,the egg and i betty macdonald farm life 
9780312990718,0312990715,Robert Ludlum's The Moscow Vector,A Covert-One Novel,"Robert Ludlum, Patrick Larkin",Fiction,http://books.google.com/books/content?id=YIvFngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"At an international conference in Prague, Lt. Col. Jon Smith, an Army research doctor specializing in infectious diseases and secretly an agent attached to Covert-One, is contacted by a Russian colleague, Dr. Valentine Petrenko. Petrenko is concerned about a small cluster of mysterious deaths in Moscow and about the Russian government's refusal to release publicly any information or data on the outbreak. When the two meet, they are attacked by a group of mysterious men and Petrenko is killed, his notes and medical samples are lost, and Smith barely escapes with his life. At the same time, a series of government officials around the world are coming down with a mysterious, fast-acting virus with a 100% fatality rate. These deaths are somehow related to the increasing militarism from the new Russian government, headed by the autocratic and ambitious President Victor Dudarev. With few clues and precious little time, Smith and Covert-One must unravel this mysterious plot and find the mysterious figure who stands at the center of it all...",2006,3.98,464,6218,"robert ludlum's the moscow vector robert ludlum, patrick larkin fiction at an international conference in prague, lt. col. jon smith, an army research doctor specializing in infectious diseases and secretly an agent attached to covert-one, is contacted by a russian colleague, dr. valentine petrenko. petrenko is concerned about a small cluster of mysterious deaths in moscow and about the russian government's refusal to release publicly any information or data on the outbreak. when the two meet, they are attacked by a group of mysterious men and petrenko is killed, his notes and medical samples are lost, and smith barely escapes with his life. at the same time, a series of government officials around the world are coming down with a mysterious, fast-acting virus with a 100% fatality rate. these deaths are somehow related to the increasing militarism from the new russian government, headed by the autocratic and ambitious president victor dudarev. with few clues and precious little time, smith and covert-one must unravel this mysterious plot and find the mysterious figure who stands at the center of it all..."
9781406506587,1406506583,Lost Illusions,,Honoré de Balzac,Fiction,http://books.google.com/books/content?id=zCOhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"By the French author, who, along with Flaubert, is generally regarded as a founding-father of realism in European fiction. His large output of works, collectively entitled The Human Comedy (La Comedie Humaine), consists of 95 finished works (stories, novels and essays) and 48 unfinished works. His stories are an attempt to comprehend and depict the realities of life in contemporary bourgeois France. They are placed in a variety of settings, with characters reappearing in multiple stories.",2006,4.16,656,6215,"lost illusions honoré de balzac fiction by the french author, who, along with flaubert, is generally regarded as a founding-father of realism in european fiction. his large output of works, collectively entitled the human comedy (la comedie humaine), consists of 95 finished works (stories, novels and essays) and 48 unfinished works. his stories are an attempt to comprehend and depict the realities of life in contemporary bourgeois france. they are placed in a variety of settings, with characters reappearing in multiple stories."
9780802131805,0802131808,The Blind Owl,,"Sadegh Hedayat, Ṣādiq Hidāyat",Fiction,http://books.google.com/books/content?id=CuHwwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A young man drifts into despair and madness after losing a mysterious lover.,1989,3.98,148,6200,"the blind owl sadegh hedayat, ṣādiq hidāyat fiction a young man drifts into despair and madness after losing a mysterious lover."
9780441012374,044101237X,Rocket Ship Galileo,,Robert Anson Heinlein,Fiction,http://books.google.com/books/content?id=1421ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Three teenagers and an older scientist develop their own atomic rocket, solve their own space problems and blast off for the moon in spite of mysterious setbacks.",2004,3.71,211,6199,"rocket ship galileo robert anson heinlein fiction three teenagers and an older scientist develop their own atomic rocket, solve their own space problems and blast off for the moon in spite of mysterious setbacks."
9780596006624,0596006624,Hackers & Painters,Big Ideas from the Computer Age,Paul Graham,Computers,http://books.google.com/books/content?id=shycAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The author examines issues such as the rightness of web-based applications, the programming language renaissance, spam filtering, the Open Source Movement, Internet startups and more. He also tells important stories about the kinds of people behind technical innovations, revealing their character and their craft.",2004,4.06,272,6198,"hackers & painters paul graham computers the author examines issues such as the rightness of web-based applications, the programming language renaissance, spam filtering, the open source movement, internet startups and more. he also tells important stories about the kinds of people behind technical innovations, revealing their character and their craft."
9780425181645,0425181642,E,A Biography of the World's Most Famous Equation,David Bodanis,Science,http://books.google.com/books/content?id=z20AAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Examines the science and scientists who provided the backdrop to Einstein's influential 1905 discovery and offers an explanation of the equation from mathematical, historical, and scientific perspectives.",2000,4.09,337,6196,"e david bodanis science examines the science and scientists who provided the backdrop to einstein's influential 1905 discovery and offers an explanation of the equation from mathematical, historical, and scientific perspectives."
9780786711642,0786711647,A Kiss Before Dying,,Ira Levin,Fiction,http://books.google.com/books/content?id=Bihue3zEwx0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Kiss Before Dying not only debuted the talent of best-selling novelist Ira Levin to rave reviews, it also set a new standard in the art of mystery and suspense. Now a modern classic, as gripping in its tautly plotted action as it is penetrating in its exploration of a criminal mind, it tells the shocking tale of a young man who will stop at nothing—not even murder—to get where he wants to go. For he has dreams; plans. He also has charm, good looks, sex appeal, intelligence. And he has a problem. Her name is Dorothy; she loves him, and she’s pregnant. The solution may demand desperate measures. But, then, he looks like the kind of guy who could get away with murder. Compellingly, step by determined step, the novel follows this young man in his execution of one plan he had neither dreamed nor foreseen. Nor does he foresee how inexorably he will be enmeshed in the consequences of his own extreme deed.",2003,3.94,242,6184,"a kiss before dying ira levin fiction a kiss before dying not only debuted the talent of best-selling novelist ira levin to rave reviews, it also set a new standard in the art of mystery and suspense. now a modern classic, as gripping in its tautly plotted action as it is penetrating in its exploration of a criminal mind, it tells the shocking tale of a young man who will stop at nothing—not even murder—to get where he wants to go. for he has dreams; plans. he also has charm, good looks, sex appeal, intelligence. and he has a problem. her name is dorothy; she loves him, and she’s pregnant. the solution may demand desperate measures. but, then, he looks like the kind of guy who could get away with murder. compellingly, step by determined step, the novel follows this young man in his execution of one plan he had neither dreamed nor foreseen. nor does he foresee how inexorably he will be enmeshed in the consequences of his own extreme deed."
9780806501901,0806501901,The Broken Wings,,Kahlil Gibran,Unknown,http://books.google.com/books/content?id=5zfsxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1989,3.92,132,6175,the broken wings kahlil gibran unknown 
9780618574810,0618574816,Tolkien And The Great War,The Threshold Of Middle-earth,John Garth,Biography & Autobiography,http://books.google.com/books/content?id=OODLVikjYksC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,The author focuses on a little-discussed aspect of J. R. R. Tolkien's life--his harrowing experiences in the trenches during World War I--revealing how the death of two comrades in particular influenced his later life and literary career. Reprint.,2005,3.7,398,6167,tolkien and the great war john garth biography & autobiography the author focuses on a little-discussed aspect of j. r. r. tolkien's life--his harrowing experiences in the trenches during world war i--revealing how the death of two comrades in particular influenced his later life and literary career. reprint.
9780307278364,0307278360,The Sunset Limited,A Novel in Dramatic Form,Cormac McCarthy,Drama,http://books.google.com/books/content?id=JNFlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"McCarthy's new play packs all the wallop of his gut-wrenching fiction. ""The Sunset Limited,"" though, is not about blood and guts but about the battle for the human soul.",2006,3.96,160,6166,"the sunset limited cormac mccarthy drama mccarthy's new play packs all the wallop of his gut-wrenching fiction. ""the sunset limited,"" though, is not about blood and guts but about the battle for the human soul."
9780811216227,0811216225,The Selected Poems of Federico García Lorca,,Federico García Lorca,Poetry,http://books.google.com/books/content?id=XKcd-MOPnR4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,A reissue of a landmark poetry volume with a new introduction by Pulitzer Prize winner W. S. Merwin. Bilingual.,2005,4.31,186,6163,the selected poems of federico garcía lorca federico garcía lorca poetry a reissue of a landmark poetry volume with a new introduction by pulitzer prize winner w. s. merwin. bilingual.
9780978970703,0978970705,Plague of the Dead,,"Z. A. Recht, Bowie Ibarra, Travis Adkins",Fiction,http://books.google.com/books/content?id=urbcAzrMakAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The end begins with a viral outbreak unlike anything mankind as ever encountered before. The infected are subject to delirium, fever, a dramatic increase in violent behavior, and a one-hundred percent mortality rate? Death. But it doesn't end there. The victims return from death to walk the earth. When a massive military operation fails to contain the plague of the living dead it escalates into a global pandemic. In one fell swoop, the necessities of life become much more basic. Gone are petty everyday concerns. Gone are the amenities of civilized life. Yet a single law of nature remains: Live, or die. Kill, or be killed. On one side of the world, a battle-hardened General surveys the remnants of his command: a young medic, a veteran photographer, a brash Private, and dozens of refugees, all are his responsibility--all thousands of miles from home. Back in the United States, an Army Colonel discovers the darker side of Morningstar virus and begins to collaborate with a well-known journalist to leak the information out to the public... The Morningstar Saga has begun.",2006,3.84,292,6158,"plague of the dead z. a. recht, bowie ibarra, travis adkins fiction the end begins with a viral outbreak unlike anything mankind as ever encountered before. the infected are subject to delirium, fever, a dramatic increase in violent behavior, and a one-hundred percent mortality rate? death. but it doesn't end there. the victims return from death to walk the earth. when a massive military operation fails to contain the plague of the living dead it escalates into a global pandemic. in one fell swoop, the necessities of life become much more basic. gone are petty everyday concerns. gone are the amenities of civilized life. yet a single law of nature remains: live, or die. kill, or be killed. on one side of the world, a battle-hardened general surveys the remnants of his command: a young medic, a veteran photographer, a brash private, and dozens of refugees, all are his responsibility--all thousands of miles from home. back in the united states, an army colonel discovers the darker side of morningstar virus and begins to collaborate with a well-known journalist to leak the information out to the public... the morningstar saga has begun."
9780140445770,0140445773,Either/Or,A Fragment of Life,Soren Kierkegaard,Philosophy,http://books.google.com/books/content?id=qUA-_xdRPgAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In Either/Or, using the voices of two characters - the aesthetic young man of part one, called simply 'A', and the ethical Judge Vilhelm of the second section - Kierkegaard reflects upon the search for a meaningful existence, contemplating subjects as diverse as Mozart, drama, boredom, and, in the famous Seducer's Diary, the cynical seduction and ultimate rejection of a young, beautiful woman. A masterpiece of duality, Either/Or is a brilliant exploration of the conflict between the aesthetic and the ethical - both meditating ironically and seductively upon Epicurean pleasures, and eloquently expounding the noble virtues of a morally upstanding life.",2004,4.17,640,6148,"either/or soren kierkegaard philosophy in either/or, using the voices of two characters - the aesthetic young man of part one, called simply 'a', and the ethical judge vilhelm of the second section - kierkegaard reflects upon the search for a meaningful existence, contemplating subjects as diverse as mozart, drama, boredom, and, in the famous seducer's diary, the cynical seduction and ultimate rejection of a young, beautiful woman. a masterpiece of duality, either/or is a brilliant exploration of the conflict between the aesthetic and the ethical - both meditating ironically and seductively upon epicurean pleasures, and eloquently expounding the noble virtues of a morally upstanding life."
9780060932688,0060932686,Collected Stories,,Gabriel Garcia Marquez,Fiction,http://books.google.com/books/content?id=DksnCgBzb3oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Collected here are twenty-six of Gabriel Garcia Marquez's most brilliant and enchanting short stories, presented in the chronological order of their publication in Spanish from three volumes: Eyes of a Blue Dog,Big Mama's Funeral, and The Incredible and Sad Tale of lnnocent Eréndira and Her Heartless Grandmother. Combining mysticism, history, and humor, the stories in this collection span more than two decades, illuminating the development of Marquez's prose and exhibiting the themes of family, poverty, and death that resound throughout his fiction.",1999,4.19,352,6132,"collected stories gabriel garcia marquez fiction collected here are twenty-six of gabriel garcia marquez's most brilliant and enchanting short stories, presented in the chronological order of their publication in spanish from three volumes: eyes of a blue dog,big mama's funeral, and the incredible and sad tale of lnnocent eréndira and her heartless grandmother. combining mysticism, history, and humor, the stories in this collection span more than two decades, illuminating the development of marquez's prose and exhibiting the themes of family, poverty, and death that resound throughout his fiction."
9780743417341,0743417348,The Inhuman Condition,,Clive Barker,Fiction,http://books.google.com/books/content?id=RaMMCIm7BQ0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Presents five horror tales, including a bloody parable of the body in revolt, a conundrum centered in a piece of string, a fable of Hell on Earth, a story of an unholy coupling of the living and the dead, and a vision of depravity.",2001,3.97,180,6129,"the inhuman condition clive barker fiction presents five horror tales, including a bloody parable of the body in revolt, a conundrum centered in a piece of string, a fable of hell on earth, a story of an unholy coupling of the living and the dead, and a vision of depravity."
9780140367430,0140367438,The Enchanted Castle,,E. Nesbit,Juvenile Fiction,http://books.google.com/books/content?id=75V6xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"E. Nesbit's classic story of how Gerald, Cathy and Jimmy find an enchanted garden and awake a princess from a hundred-year sleep, only to have her immediately made invisible by a magic ring. Her rescue is difficult, funny and sometimes frightening.",2004,3.85,291,6124,"the enchanted castle e. nesbit juvenile fiction e. nesbit's classic story of how gerald, cathy and jimmy find an enchanted garden and awake a princess from a hundred-year sleep, only to have her immediately made invisible by a magic ring. her rescue is difficult, funny and sometimes frightening."
9780805390452,0805390456,The Feynman Lectures on Physics,,"Richard Phillips Feynman, Robert B. Leighton, Matthew Linzee Sands",Science,http://books.google.com/books/content?id=FuhJAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,This revised edition of Feynman's legendary lectures includes extensive corrections Feynman and his colleagues received and Caltech approved. This boxed set provides Volumes 1-3 together with Feynman's Tips on Physics making this the complete and definitive set of The Feynman Lectures on Physics.,2006,4.6,1552,6120,"the feynman lectures on physics richard phillips feynman, robert b. leighton, matthew linzee sands science this revised edition of feynman's legendary lectures includes extensive corrections feynman and his colleagues received and caltech approved. this boxed set provides volumes 1-3 together with feynman's tips on physics making this the complete and definitive set of the feynman lectures on physics."
9780671027124,0671027123,All Through the Night,,Mary Higgins Clark,Fiction,http://books.google.com/books/content?id=XYXRNUVVCeIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Alvirah, an amateur detective, and her husband Willy investigate when an after-school shelter for neighborhood kids is prevented from moving into a neighboring building by a couple living there who claim to have inherited it",1999,3.7,256,6116,"all through the night mary higgins clark fiction alvirah, an amateur detective, and her husband willy investigate when an after-school shelter for neighborhood kids is prevented from moving into a neighboring building by a couple living there who claim to have inherited it"
9780765309044,0765309041,Treason,,Orson Scott Card,Fiction,http://books.google.com/books/content?id=L_HwmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Lanik Mueller's birthright as heir to planet Treason's most powerful rulership will never be realized. He is a ""rad"" -- radical regenerative. A freak among people who can regenerate injured flesh... and trade extra body parts to the Offworld oppressors for iron. For, on a planet without hard metals -- or the means of escape -- iron is power in the race to build a spacecraft. Iron is the promise of freedom -- which may never be fulfilled as Lanik uncovers a treacherous conspiracy beyond his imagination. Now charged with a mission of conquest -- and exile -- Lanik devises a bold and dangerous plan... a quest that may finally break the vicious chain of rivalry and bloodshed that enslaves the people of Treason as the Offworld never could.",2006,3.9,288,6095,"treason orson scott card fiction lanik mueller's birthright as heir to planet treason's most powerful rulership will never be realized. he is a ""rad"" -- radical regenerative. a freak among people who can regenerate injured flesh... and trade extra body parts to the offworld oppressors for iron. for, on a planet without hard metals -- or the means of escape -- iron is power in the race to build a spacecraft. iron is the promise of freedom -- which may never be fulfilled as lanik uncovers a treacherous conspiracy beyond his imagination. now charged with a mission of conquest -- and exile -- lanik devises a bold and dangerous plan... a quest that may finally break the vicious chain of rivalry and bloodshed that enslaves the people of treason as the offworld never could."
9780441731183,044173118X,Robot Adept,,Piers Anthony,Fiction,http://books.google.com/books/content?id=odIwtqONdrUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Proton and Phaze, parallel worlds of science and magic, are ripe with the seeds of revolution. Mach, a brave and sensitive robot from Proton, and his alternate self, magical Bane from Phaze, hold the power to link the two warring systems--or to destroy them entirely. Reissue.",1989,3.78,341,6092,"robot adept piers anthony fiction proton and phaze, parallel worlds of science and magic, are ripe with the seeds of revolution. mach, a brave and sensitive robot from proton, and his alternate self, magical bane from phaze, hold the power to link the two warring systems--or to destroy them entirely. reissue."
9780553271645,0553271644,Doom of the Darksword,,Margaret Weis,Fiction,http://books.google.com/books/content?id=WsRxYXTU1pUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Henry is generally well-behaved, but he is occasionally arrogant and vain. Henry is at heart a hard worker, but his frequent bouts of illness hinder his work.",1988,3.66,383,6078,"doom of the darksword margaret weis fiction henry is generally well-behaved, but he is occasionally arrogant and vain. henry is at heart a hard worker, but his frequent bouts of illness hinder his work."
9780689873195,0689873190,The Au Pairs,,Melissa de la Cruz,Juvenile Fiction,http://books.google.com/books/content?id=ydhKP0xSPc4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Three girls with three agendas and the ultimate destination: the Hamptons. Summer in the city? Way overrated. Everybody who's anybody in New York City summers in the Hamptons. Mara, Eliza, and Jacqui all want a piece of the action, all for different reasons. So the girls answer a classified ad to become au pairs. How bad can it be, watching a couple of kids on the beach all day? They've got the swank address, the sweet ride, and an all-access pass to the hottest social scene on the East Coast. It's shaping up to be the summer of their lives.",2005,3.65,294,6077,"the au pairs melissa de la cruz juvenile fiction three girls with three agendas and the ultimate destination: the hamptons. summer in the city? way overrated. everybody who's anybody in new york city summers in the hamptons. mara, eliza, and jacqui all want a piece of the action, all for different reasons. so the girls answer a classified ad to become au pairs. how bad can it be, watching a couple of kids on the beach all day? they've got the swank address, the sweet ride, and an all-access pass to the hottest social scene on the east coast. it's shaping up to be the summer of their lives."
9780345483171,0345483170,How to Be Lost,,Amanda Eyre Ward,Fiction,http://books.google.com/books/content?id=7a14rP6JjnkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The perfect lives of the affluent Winters family--father, mother, and three beautiful daughters--begin to unravel when their five-year-old daughter, Ellie, mysteriously vanishes, but fifteen years later, Caroline, Ellie's older sister, driven by the discovery of a photograph in People magazine, embarks for a search for her long-lost sister. By the author of Sleep Toward Heaven. Reader's Guide included. Reprint. 30,000 first printing.",2005,3.54,290,6074,"how to be lost amanda eyre ward fiction the perfect lives of the affluent winters family--father, mother, and three beautiful daughters--begin to unravel when their five-year-old daughter, ellie, mysteriously vanishes, but fifteen years later, caroline, ellie's older sister, driven by the discovery of a photograph in people magazine, embarks for a search for her long-lost sister. by the author of sleep toward heaven. reader's guide included. reprint. 30,000 first printing."
9780449001158,0449001156,The Gift of Asher Lev,,Chaim Potok,Fiction,http://books.google.com/books/content?id=e8GGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the death of a beloved uncle brings him back to his native Brooklyn after two decades, painter Asher Lev is plunged into a conflict between the culture into which he was born and the life that he has forged for himself.",1997,4.15,384,6071,"the gift of asher lev chaim potok fiction when the death of a beloved uncle brings him back to his native brooklyn after two decades, painter asher lev is plunged into a conflict between the culture into which he was born and the life that he has forged for himself."
9781400033829,1400033829,Who Will Run the Frog Hospital?,A Novel,Lorrie Moore,Juvenile Fiction,http://books.google.com/books/content?id=wuymEj8Mjq8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Realizing during a trip to Paris that she no longer loves her husband, Berie Carr remembers her childhood in upstate New York, where she shared a deep friendship with a captivating older girl named Sils. Reprint.",2004,3.79,160,6067,"who will run the frog hospital? lorrie moore juvenile fiction realizing during a trip to paris that she no longer loves her husband, berie carr remembers her childhood in upstate new york, where she shared a deep friendship with a captivating older girl named sils. reprint."
9780679729914,0679729917,The Best of Roald Dahl,,Roald Dahl,Fiction,http://books.google.com/books/content?id=zbMjpIDHwykC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Stories relate the macabre exploits of an assortment of comical and grotesque characters from all walks of life,1990,4.38,520,6067,the best of roald dahl roald dahl fiction stories relate the macabre exploits of an assortment of comical and grotesque characters from all walks of life
9780743454148,0743454146,The Footprints of God,,Greg Iles,Fiction,http://books.google.com/books/content?id=BkFn-8jmUj4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Resisting those who would use a revolutionary new technology for unethical purposes, doctor David Tennant and psychiatrist Rachel Weiss find themselves running for their lives from a ruthless team of NSA agents and turning to David's unusual dreams for guidance. Reprint.",2004,3.77,528,6051,"the footprints of god greg iles fiction resisting those who would use a revolutionary new technology for unethical purposes, doctor david tennant and psychiatrist rachel weiss find themselves running for their lives from a ruthless team of nsa agents and turning to david's unusual dreams for guidance. reprint."
9780553588194,0553588192,Exit Strategy,,Kelley Armstrong,Fiction,http://books.google.com/books/content?id=l3NJmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Nadia Stafford, a former police officer turned assassin dedicated to taking out criminals, is hired to take out a ruthless and efficient serial murderer who is endangering the entire killer-for-hire community by bringing the Feds all too close for comfort.",2007,3.88,480,6043,"exit strategy kelley armstrong fiction nadia stafford, a former police officer turned assassin dedicated to taking out criminals, is hired to take out a ruthless and efficient serial murderer who is endangering the entire killer-for-hire community by bringing the feds all too close for comfort."
9780449213537,0449213536,Drifters,,James A. Michener,Fiction,http://books.google.com/books/content?id=DUFaAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Eight wanderers, spanning three generations, find themselves thrown together in the Spanish resort town Torremolinos.",1986,4.04,768,6037,"drifters james a. michener fiction eight wanderers, spanning three generations, find themselves thrown together in the spanish resort town torremolinos."
9780765342539,0765342537,The Dosadi Experiment,,Frank Herbert,Fiction,http://books.google.com/books/content?id=sbm7mYKknf4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Sent to the planet Dosadi to investigate the vicious, fearsome human and Gowachin societies there, prior to their destruction, Jorj X. McKie is captured by a ruthless woman whose plan to escape Dosadi involves her changing bodies with McKie. Reprint.",2002,3.81,320,6022,"the dosadi experiment frank herbert fiction sent to the planet dosadi to investigate the vicious, fearsome human and gowachin societies there, prior to their destruction, jorj x. mckie is captured by a ruthless woman whose plan to escape dosadi involves her changing bodies with mckie. reprint."
